Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
WFDC3	77.54179954699259	-0.4204320014880764	0.3687218964156208	-1.1402414816563222	0.25418570995270484	0.7189538147271785
ZNF326	74.58379919266616	0.23431370249518896	0.4473439895007743	0.5237886458621646	0.6004255514080801	0.9111049573313091
CHML	74.04894024734942	0.8846170851177712	0.48619958492764065	1.8194525716212315	0.06884241240873686	0.43179294826979714
LBX2-AS1	77.40031514305277	0.7386281533133122	0.35146322230726024	2.101580212189542	0.035590064742710294	0.316267145032504
DOK3	77.00325391393524	-0.02530108730363584	0.34189381346550857	-0.07400276432959879	0.9410081856772277	0.9910793946724773
ZNF510	74.65317989085115	-0.0794945622752988	0.4753976522385948	-0.1672169854036252	0.8671993201630888	0.9755962008241477
MATN3	75.79753726979509	0.706074906098924	0.3547850157836036	1.9901486102490447	0.04657456734211964	0.36029088382047736
ILK	77.82406581586021	0.14345157252022278	0.3863772302987935	0.37127335999921296	0.7104339378695943	0.9402287275652169
ARL2BP	76.13348714649747	0.4821534864870333	0.37249702097852744	1.2943821274608986	0.19553346097011037	0.662095292011637
PARD6G	76.82297694529497	-0.6311833576146534	0.3554519408649717	-1.7757206672685628	0.07577896919908374	0.44678038898758243
LINC01547	78.32288675393114	0.10575405062176267	0.4317745505503618	0.2449288650453418	0.8065115111953305	0.9609336830956656
ELAPOR1	76.10143438897383	-0.0418653827131761	0.34621942433489106	-0.12092153059754547	0.9037531883552012	0.9838860131857803
THUMPD2	74.76647236577962	0.28432847048717996	0.43458324465908144	0.6542554826526453	0.5129472215274549	0.8741729931178577
NIPBL	73.95674309126558	1.033419058511603	0.5219559631167425	1.9798970249152317	0.04771510079027904	0.3643908231917078
FAT3	74.89742705879355	0.9371581899488088	0.39686364846078315	2.3614110125317156	0.01820554063035543	0.2220557834678741
RALGAPA1	74.08252901043424	0.2810876131557825	0.46325751205611504	0.6067632058640723	0.5440080694294693	0.8895804098481295
C1orf53	76.53414200893722	0.13960874548771157	0.34740386792733907	0.40186295656590476	0.6877848861422207	0.9364754123914759
CDK15	74.19742783897448	0.3803738504937117	0.4339106272732794	0.8766179636668591	0.3806941787531206	0.8141354442202847
ARL15	74.52895745777532	-0.4540593880757998	0.4415880249163177	-1.028242077356707	0.3038359699767863	0.7622989221201825
SCAI	75.26054088651284	0.16930094822123845	0.36920297228831706	0.4585579232255703	0.6465516582420059	0.9254988859160391
ANKRD6	75.39661292099011	-0.08381594837515882	0.38223300535932997	-0.2192797251937076	0.8264321545359635	0.966189834218484
SNHG19	76.00581910742156	-0.0722845587750147	0.3438034293229471	-0.21024967353398671	0.8334728120082417	0.9671208565736455
BSG-AS1	76.42736662886789	-0.6528118769281928	0.35056206702848536	-1.8621862954589086	0.06257683547750953	0.41746252295688374
ZNF277	74.27160801927376	0.1837120821738458	0.4121904754977788	0.44569705777890006	0.6558160901756211	0.928737551066022
BRIP1	73.75318139904641	-0.061048879603126466	0.48387114538680576	-0.12616763819285834	0.8995992276032158	0.9829539137618887
RELL1	74.75454464635072	-0.00658866781094001	0.3727127628356854	-0.017677601810069214	0.9858960490227026	0.9985450661654491
ZNF736	74.05019151267432	0.6574644980645381	0.3953829330164093	1.6628550277794916	0.09634145844178028	0.5007590862378377
AC006547.1	77.19992873237787	0.07896767779617206	0.4240809479691405	0.18620897301408215	0.8522808875759622	0.9715931760187525
F8	73.67142603212568	0.3104672522662585	0.42841157154389764	0.7246938992506791	0.4686398386554257	0.859656285270694
	75.60719302289264	-0.6427928716815932	0.3497112050815465	-1.8380677036976987	0.0660524294792752	0.42527370315162866
IKZF4	76.17272281032406	0.08113702341280656	0.3893186648807064	0.2084077408353084	0.8349106127140113	0.9671208565736455
THTPA	76.81214092269924	-0.20101442466974404	0.4032111763194454	-0.49853386134934335	0.618107808733869	0.9158765929541568
CDIN1	75.18824628560567	0.19152371802084853	0.337881263942421	0.5668373433499599	0.5708246966748372	0.9001183485579217
RFX7	73.2464604467872	1.098361375822198	0.4351950450079643	2.5238370436917483	0.011608172432530442	0.17338368990322914
MMP24	76.53688813449075	0.4778726684082676	0.37814306049237684	1.2637351265577468	0.20632511280233468	0.675435901743361
TNFSF13	77.45510468794257	0.49282714242350917	0.43633042987220166	1.129481486239351	0.25869477520616246	0.7236570672707284
ZBTB32	75.18744530592814	-2.0136183292419685	0.35959692631807216	-5.599653895430892	2.147801868059592e-08	4.829869450799008e-06
GPX7	75.75484553783446	0.37816210771744874	0.36125610074893827	1.0467978448902642	0.2951928245716525	0.7541079700772881
PPP2R2C	74.9208302218521	-2.104386527548448	0.35598162073255235	-5.91150330519301	3.3899946147914584e-09	1.0164333853349723e-06
ZNF12	74.26551535327015	0.49283691897373516	0.3647514130364083	1.3511583543188133	0.17664471188650188	0.6398936042476882
SPATA13	73.5404702704699	-0.11357463909199508	0.4174813298727454	-0.2720472293374517	0.7855857045410679	0.9556067626843577
ZNF652	73.28319419573604	0.11879290501456832	0.43561424177405406	0.2727020689929239	0.7850822441404091	0.9556067626843577
FERMT3	75.67968506753931	-0.33539479026821845	0.37213634797521533	-0.9012685594758297	0.36744554617381053	0.8049515315459954
MEIS3P1	73.99821452250545	0.8550633679996774	0.3752978360627084	2.2783594410515207	0.022705170823942147	0.2504094864247124
DSEL	74.04778126149863	0.4078493299136457	0.3882810836188128	1.0503971146687219	0.29353557167606203	0.7526413166534914
TMF1	72.67816320929813	0.2763303959866612	0.4751265198758992	0.5815932902647434	0.5608406635091933	0.8951892892277349
LAMP3	73.74330674281977	2.4789017173487617	0.40164990918742527	6.171797031807645	6.751814164071526e-10	2.3764918071843932e-07
ZNF311	74.07132354644557	-0.10713825476206872	0.371007208061832	-0.2887767472814519	0.7727522273539593	0.9546653408647544
SUN3	74.12254195280288	1.9872553190328377	0.3933488126144187	5.052145208789153	4.3687535623540117e-07	6.934753816477824e-05
AMMECR1	72.3037821076703	0.7421941126452274	0.4795410433309854	1.5477175999155415	0.1216903027893913	0.5529975544110759
CHMP4C	74.01736024278817	-0.09288131158851598	0.36936720830675845	-0.2514606318581976	0.8014579957045125	0.9595804487504075
FANCF	74.73583128902943	-0.12248096537376006	0.34606644018244126	-0.3539232677667035	0.7233963890523191	0.9433412843911468
NUTM2D	75.36830316987364	0.8349825331862232	0.34656186577628734	2.4093318268468153	0.015981759747963585	0.20783989725243243
ATRNL1	74.21603393589403	0.03289855331200457	0.34499131492874985	0.09536052615932962	0.9240284687090252	0.9873393393649776
B3GNT8	75.92658968201197	0.422445991460548	0.37551190653830235	1.1249869421050125	0.260594567640242	0.7244774940975571
NBEAP2	73.89802079794323	0.6181594838963359	0.36844185846891353	1.6777667077924907	0.0933926509971972	0.49389197671789586
LTB	76.01114337145842	-0.3277385644257551	0.40913620509132315	-0.8010500179337604	0.42310269007234336	0.8342006399124832
QPCT	73.48269358465465	-0.2803887160059635	0.37961709117786135	-0.7386093053291781	0.4601442721322808	0.8563980246676779
CEP63	73.3603456259785	-0.18875813737470354	0.37612990893553044	-0.5018429348224396	0.615778008980379	0.9149363809673595
ZNF34	74.17403710874835	-0.36944808212365954	0.3686175290710048	-1.0022531566926507	0.31622134036355	0.7720316621155535
KLF12	73.22591297242123	0.5827741297416497	0.38633341175931807	1.5084745766299714	0.13143310868089536	0.5694496822725118
LINC02535	73.62239251952202	-0.12149939552643077	0.366987130442413	-0.33107263292846245	0.7405896228079145	0.94613771675103
GASAL1	74.16859080605757	0.1798291268495876	0.34038142909280955	0.5283165046015327	0.5972796781509264	0.9101699076650964
FBXL19-AS1	74.30567501778556	-0.343566377126312	0.3955277510130829	-0.8686277416598964	0.3850507757021765	0.8153824946468041
TTC39B	71.8977708974573	1.0376375295330946	0.4595038921517527	2.2581691847572234	0.02393511364191715	0.25579764024837
C10orf95-AS1	74.96407508647683	0.6368037745710916	0.3581327801897362	1.7781219977509948	0.0753838202875178	0.4457442799214244
MMP17	75.38888755832949	0.3550877107505801	0.3729019645900058	0.9522280504501714	0.34098133805907316	0.7896350025460749
SNHG10	74.3995561869464	-0.40472311692814683	0.3489693586051305	-1.1597669163443756	0.24614371725887474	0.7122648543370607
ZNF383	72.62438815156436	0.1686585016268366	0.4359356834992251	0.3868884975715377	0.6988387569555874	0.9385225370144568
RABL2A	74.42056780138758	0.4727739588364335	0.3468374704921512	1.3630994314587248	0.1728511759487129	0.6350407660785878
TRNT1	72.18660258802889	0.17906753794630162	0.43694609792983996	0.4098160821087235	0.6819408680505799	0.9353485300532713
MIR503HG	73.54883469066043	1.2692793710296193	0.35086459792473845	3.6175760636354757	0.00029737495264772025	0.01424496407786757
PUS3	73.19181878267487	0.3729478376547785	0.35859605811103507	1.0400221341510107	0.29832961738635744	0.7567243102025643
TMEM106A	74.78959062930926	0.11284266579494291	0.3644532262393612	0.3096218051334562	0.7568485725198774	0.9497942176114873
RTN4R	75.88174478934319	0.9270025214178866	0.40583183039660464	2.2842035838144112	0.022359569052580252	0.24851028654475693
AL445524.1	73.81427071234921	-0.5200700427535598	0.3491032852961299	-1.4897311616887419	0.1362949375934448	0.5796094052073574
PTGS1	74.47240268177721	-0.6102841523435995	0.3736350861303593	-1.6333694960613914	0.10239130853484683	0.5127766763898585
SLCO4A1-AS2	74.56879496131823	-0.5743889515470505	0.39215575434614186	-1.4646959662870533	0.1430038859574225	0.5897116529308594
FLNB-AS1	73.11680194995004	0.6066868792113557	0.34500094988950003	1.758507851661483	0.07866113679427876	0.4530812284911598
UMAD1	71.71573266504387	0.6943523781758526	0.4281515423972167	1.6217444278915352	0.10485808177386151	0.5173125547187246
ZNF559	72.09259822022823	0.10678940895804881	0.41741757204462066	0.25583352525138386	0.7980793857280342	0.9578017444461197
FP565260.3	73.93215405693093	-0.8164181201399855	0.38310472022689984	-2.131057324630323	0.033084419876117356	0.30453089381137927
THAP6	71.7469279586225	0.3720767854322979	0.4268684666834291	0.8716427060615715	0.3834033252300425	0.8150063444934171
GUSBP1	73.31341837213672	0.020824852686123968	0.3490366947960572	0.059663791792126525	0.9524234103005649	0.993882382329556
FAM3C2P	72.84642873031233	0.46269247647889433	0.4021144119962207	1.1506488269891777	0.24987673694832568	0.7159359844152081
KCND1	73.27088852780358	-0.042080427260609794	0.3410474719549141	-0.12338583546566431	0.9018015730253994	0.983378908282178
CORO1A	73.62477098474542	-0.9981445156032972	0.35169765711712897	-2.8380755327888814	0.004538644095842835	0.09811106349237829
AC242842.1	74.58303065258359	1.0148694525104738	0.387585376126852	2.6184410326624894	0.008833255690636142	0.14851427091078898
LRP4	73.70556193750572	-0.6798391647642396	0.3626467456348462	-1.8746594942527859	0.06083958273111045	0.4113352162207687
ZNF701	72.23023929635094	-0.05703921832384011	0.4014852930192812	-0.14207050498634533	0.8870243154370073	0.9799553627168566
ZNF132	72.75472655769342	0.41062572653030815	0.3510018439749895	1.169867718870352	0.24205420647100706	0.7117253245227146
ZMYM1	71.38343560119964	0.7219247145341895	0.418341938075687	1.7256809533725923	0.08440482645666264	0.4672131778324187
FOXD3-AS1	73.2316248528742	-0.5154724396482573	0.3461827321125051	-1.489018347341297	0.13648253741731187	0.5799622976020493
BDH2	72.05175123257422	-0.7180132178533051	0.38294119336096777	-1.8749960315094436	0.06079326948792602	0.4113352162207687
SDCBP2-AS1	72.08690010324507	0.7167686059130904	0.38581915229780855	1.8577838908313873	0.0631997096556092	0.4193715159975281
ZNF155	72.61687352137177	0.183933808464502	0.35230600701281056	0.5220853598951374	0.6016108993012006	0.9111049573313091
BX470102.2	72.64969187693005	-0.004783351323100404	0.338137090412451	-0.014146189396927128	0.988713350324625	0.9985450661654491
BOD1L1	72.08450731039362	0.44470943009581154	0.3558326550238632	1.2497712725831418	0.21138311298549506	0.679285428320953
HMBOX1	71.82698764936178	0.333695310181389	0.38173857570894926	0.8741461602659979	0.38203866197381564	0.8148695301594545
SLC46A3	71.29415609191865	-0.009461715250013422	0.416273639405038	-0.022729556604969378	0.981865999160877	0.9981916867774688
PARP16	72.54061594494537	-0.11649532263174098	0.3454120299551142	-0.3372648099340355	0.735917284835047	0.9453442823116791
ZNF691	73.55198016704178	-0.34528114530284204	0.36890832749581043	-0.9359537846343773	0.34929698316844293	0.7959841596735059
UBE3D	71.61864907566724	-0.46834199391294395	0.37240262110622263	-1.2576227109297275	0.20852823591022762	0.6784587697230273
GSAP	70.83216680532544	-0.5582541478612845	0.46004485981648585	-1.2134776336463682	0.22494726059314518	0.6943986837490207
SYTL4	72.02368717592708	-0.9688895390993215	0.36521589091273343	-2.652922732025461	0.007979813558019772	0.140561525381023
MID2	72.09845384525467	-0.20125205563120632	0.3719411628991273	-0.5410857299647339	0.5884484935588316	0.9073875770677182
TMC7	72.10296489948661	-0.1444599394263356	0.34743027845650226	-0.41579548008341405	0.6775596665813657	0.9342844968164616
CDH1	72.62699050831843	0.013351437345556424	0.3871642473530667	0.034485202176689746	0.9724902422828118	0.9979295603295879
FMNL1-DT	72.73635920114042	-0.2694216266962816	0.35653441225051635	-0.7556679451939535	0.44984830744639415	0.8501690285656965
PMS2P3	73.46601017994803	0.06622714182341895	0.3841994747425213	0.17237697127983412	0.8631411754362515	0.9747523509723366
FOXO1	72.30480436629475	-0.1721834905819991	0.35610601515142415	-0.48351750112612635	0.6287283363472262	0.9197737754256962
ASPHD2	72.79568884136233	-0.3898704442781786	0.3499641235579671	-1.1140297477195589	0.26526642497725816	0.7295615231538622
LEPR	69.50821148327434	1.4103924428881482	0.4856278901451493	2.9042657382519694	0.003681155686249093	0.08551160934872176
PER2	72.45714172546384	0.287228674540671	0.3441313755651216	0.8346483201916515	0.4039157474024704	0.8265312513842483
XRN1	69.98064997397513	0.45665364635774686	0.47560558083038	0.9601519930873305	0.3369787241139969	0.7860966452483458
CEP44	70.24630585432277	0.3974394355245233	0.45124476578114675	0.8807624279841089	0.37844641957645375	0.813402707625015
AL139246.5	73.59337506878913	0.31237743732046946	0.42142825695865044	0.7412351501411525	0.4585508742909581	0.8558204660502433
PIGF	71.01448717924835	0.1418844498927309	0.38869126610934784	0.3650312272589514	0.7150880962602102	0.9411470790561749
RPL32P3	71.5422725664201	-0.4060279509996699	0.3707165667551317	-1.0952517028133308	0.2734063802086385	0.7358428244592113
CKMT2-AS1	70.79608790260995	-0.03146496869418279	0.3956580914272193	-0.0795256545384482	0.9366145268587318	0.9894859142811138
TNFRSF11B	70.33262171302187	0.7469796094807607	0.40844147650908774	1.8288534647977666	0.06742156308979105	0.429133151438152
PRPF18	70.82524522420239	0.11360530952007804	0.38600597151661165	0.29430972032304187	0.768521245667868	0.9534233000236342
ACAP1	72.94171281150018	0.1615828423904064	0.3855701615391365	0.4190750698793513	0.6751612697547156	0.933736660730597
PADI1	72.50543693506633	0.554161204671745	0.37027664424756523	1.4966139865447072	0.1344937286701331	0.5762339139714541
GTF3C2-AS2	72.7017429861878	0.7191981529395002	0.3629826142772514	1.9813570255190407	0.047551249487081206	0.364019990754294
MST1	71.98263032749863	-0.13263714548986844	0.35101948585199183	-0.3778626282467839	0.7055326460673178	0.9390772346182189
CCDC88B	73.20152454623039	-0.18482060719103358	0.40015351894462187	-0.4618742518583507	0.644171499461186	0.9244620411076107
ZBTB37	69.73158947705006	0.9045758419129502	0.43570740594593266	2.0761084837405765	0.03788391870926715	0.32494144316040896
AC009237.14	71.85230893358225	0.2801002977066686	0.3454231835144781	0.8108902675750149	0.41742868983134784	0.8307974136260918
ERCC6L	70.4257070812153	-0.9878040566586991	0.43828349112479204	-2.253801652723996	0.024208648801910503	0.25685598476522475
CHM	69.65561204971176	0.8156778133910858	0.44056676617997587	1.8514283781856424	0.06410794964081727	0.42193976123352545
TRDMT1	70.4374023335018	0.2037508240429615	0.41743391140325214	0.4881031906536526	0.6254767512035444	0.917808054987909
CLUAP1	70.46871491830461	0.4807478604386856	0.3817536523728203	1.2593143705385894	0.2079168046567238	0.6776129195243589
CCL20	71.01627462021723	-2.3106264685719142	0.39127612149468394	-5.9053602855836616	3.5187688911088497e-09	1.0358615839262434e-06
CRIM1-DT	71.38088917071387	0.3187843928181964	0.36235446081154526	0.8797584335079872	0.3789901867814619	0.813402707625015
RPL29P11	71.96160434036223	0.29356782960295186	0.38739283975066624	0.7578039640378949	0.44856834894484987	0.8501690285656965
HSP90AB3P	71.36950846353312	-0.27194443632438786	0.38103862690378304	-0.7136925684782535	0.47541730274444627	0.862413835186037
BMT2	69.26845793989385	0.2871151908674919	0.4686030739220177	0.6127044546772904	0.5400717764955553	0.8886485907763756
FAM225A	71.80347046136443	-0.6318518700048991	0.3679790696590583	-1.7170864380692235	0.08596337975769555	0.4713687123593807
COPZ2	72.32927621767224	0.21356151137498372	0.3761948495156685	0.5676885572727356	0.5702464627653052	0.8999766525619511
SERPINB2	70.8696749143215	-3.1229849394491778	0.4206842327747353	-7.423584475345549	1.139924060725277e-13	8.024569768349113e-11
DENND6B	72.73489863334379	0.2714724805915359	0.4007138348859399	0.6774721932643241	0.49810640697600017	0.8707450696770049
SLC40A1	69.97319314293443	-0.0588067402477297	0.40366815111061716	-0.14568090171576328	0.8841732987295597	0.9797187161052766
RGMB-AS1	70.13525547454663	-0.14506498694966638	0.37063571689609903	-0.3913950554051236	0.6955052466303553	0.9379877292911829
IRF1-AS1	70.94102349737769	0.7523242948432974	0.36838649117088423	2.0422146655055147	0.04113024237289349	0.33907319463315605
ARC	72.76722879672324	1.063963729364167	0.4031070125899141	2.63940764148043	0.008305104955440214	0.1438185756318978
ITFG2	71.3893305922626	-0.2321790643498157	0.34955764611578205	-0.6642082269684133	0.5065570486764892	0.8734958675954239
ZC3H13	69.49848243105556	0.25981135264527716	0.4247308596459881	0.6117082070792529	0.5407308309379995	0.8887930603462556
DPH6	70.76266711874564	0.1505309816140804	0.3654436540435753	0.4119129719410346	0.6804032125103227	0.9350156636664833
TMEM234	71.38205105317364	-0.31526871678914886	0.3935655560640634	-0.8010576940270413	0.4230982464240016	0.8342006399124832
PLCE1	69.0851442455098	-0.3192185112944447	0.4641657076050266	-0.6877253232289144	0.49162577004718144	0.8687016089527354
C19orf44	71.56139517337868	-0.47305846669898266	0.3717655863641509	-1.2724643809166716	0.20320817190215767	0.6721437203815802
CCDC163	71.16835530383099	-0.5624401812265363	0.3592916208919284	-1.5654141330385023	0.11748583669111445	0.5437899638844224
DUSP28	70.86875008744208	0.1305316914188734	0.3437827497416578	0.37969238281142376	0.7041737751206242	0.9390772346182189
KIF3A	68.06622935126275	0.9578125356554299	0.5041519294248775	1.8998489934335385	0.057452939312838576	0.40061177451083957
RB1CC1	68.51105306920083	1.0696387815774153	0.48468566674647906	2.2068710815352075	0.027323067283580266	0.27709687731837945
MTA1-DT	71.39994610992909	-0.3931664239500571	0.3652806809132386	-1.0763405909316126	0.28177496138432234	0.7437162379410082
ZFP30	69.41952140273588	0.010733148261511293	0.3941008333513133	0.027234523130133657	0.9782726804353639	0.9979295603295879
HSD17B1	70.90218397727165	-0.29727343555115715	0.3527427053195061	-0.8427486410580591	0.39936903719634076	0.8239521469488937
ZNF407-AS1	69.20182056785501	0.643824209552723	0.41178139474572495	1.5635097111424485	0.11793275333049273	0.5437899638844224
AC012073.1	70.8358178144362	-0.05812968723322565	0.3499862941252792	-0.16609132474318514	0.8680850811859397	0.9758498611040444
SPAST	68.23541203657226	0.807633890574652	0.45705406707791396	1.7670423452045874	0.07722113690770131	0.449743679018918
	68.82028689043858	0.4266789712142725	0.43062976476297665	0.990825544651149	0.32177077362089124	0.7749205110361223
TMEM44-AS1	70.50267332518214	1.0801186989157547	0.3582940067848257	3.014615590721903	0.0025730514365176244	0.0690883512581374
AASS	68.6284641284416	0.2191150727712392	0.44730769914477436	0.4898531216658559	0.6242378373177653	0.9171182655440153
TNFSF15	68.28429810375404	-0.17338657744550956	0.5325427716780187	-0.32558244457844415	0.7447402962788778	0.9471505441447639
DUOX1	70.99438401044011	-0.7892524147309093	0.3676784641294416	-2.146583201710319	0.031826478431515565	0.2983801460826106
SIK1	69.78997760324552	0.7799768324069911	0.3544802803962644	2.200339131799024	0.02778284287612499	0.28009465068950173
DBH	70.69806673267135	0.4950064129337524	0.35455810377618985	1.3961221240234822	0.16267772256744228	0.6196123658652177
ZFAND4	68.50344153172928	0.0808927028702564	0.433823355291461	0.18646461026956293	0.8520804290417165	0.9715931760187525
DSC2	68.71194169192825	0.19303076867874738	0.4358277046090447	0.4429061453353542	0.6578336222383943	0.9289123432940475
BOLA1	71.2574291551674	-0.5623782420247829	0.42121053311481826	-1.335147622890721	0.18182803548358206	0.6457487936325593
PPP1R12B	69.03174038194736	0.13715114405580148	0.3739472528144279	0.3667660158580253	0.7137935591347508	0.9411470790561749
FAM72A	68.81302213046236	-0.5771909542056864	0.44106982966009045	-1.308615814077552	0.19066452137310896	0.6560470967876265
BMPER	69.11950179207524	-0.37968569662150103	0.3650636355253766	-1.0400534582829137	0.29831506495437254	0.7567243102025643
TRPS1	68.78573106907858	0.07540972005049697	0.3807104544488662	0.1980763048907168	0.8429853634853112	0.9682360859023434
CCDC82	67.77169300794128	0.8888033813816972	0.4661047969462627	1.9068745638422757	0.05653683274433263	0.3981203094923362
DENND4A	67.29213999093564	0.22236970661536754	0.5534098074235604	0.40181743010776383	0.6878183934826241	0.9364754123914759
ERI2	68.56679213526263	-0.04234490366353761	0.3981405138219849	-0.1063566811049797	0.915299361541978	0.9859060272788109
CAMKMT	69.53860302412245	0.08328113919570193	0.342210036156604	0.24336264398040727	0.8077244797784375	0.9613064634401501
AGAP4	69.36117841813581	0.04815851706678248	0.34805363827242114	0.1383652166540172	0.8899517856470027	0.9802126555436272
WDR7	68.43429824197065	0.39696902450929494	0.40251833959616024	0.9862135099423474	0.32402835110193917	0.7770187792013346
PSTK	68.50843924985266	-0.12923984604649902	0.37135291422274225	-0.348024321599855	0.7278219179355506	0.9446224187009619
LRRC37A16P	67.84854634272857	0.8134045802860241	0.405829891063171	2.0042993337802475	0.04503800520376612	0.35640779191308763
TET2	67.8157127566215	0.2726605550106893	0.42174158034008147	0.6465109624496188	0.517948499928676	0.875898968520133
EN2	69.32579987029033	-0.1419015981775287	0.386166253696294	-0.3674624512610293	0.7132740952736232	0.9409764678058611
UPF2	66.81656272249325	0.44982694975405535	0.5235759023857227	0.8591437224371417	0.39026122772478344	0.8184869867994777
SIPA1L1-AS1	69.34355785562137	0.6073541239474065	0.35627229592278215	1.7047469895864242	0.08824162199543457	0.4786331999089049
ZNF549	67.73747861803135	0.47623029983268655	0.4097615415923199	1.162213266725987	0.24514884704478623	0.7122648543370607
LINC01139	67.58329303270413	0.5384494852937497	0.4029651845293452	1.3362183780781145	0.18147790580116885	0.6457487936325593
	68.45180000026987	1.6085331256868096	0.3889440957159054	4.135640940187257	3.5396528584341836e-05	0.002690634715066097
LMLN	67.29434008551064	0.2851312356583417	0.43612394039568925	0.6537848745465477	0.5132504125809039	0.8741729931178577
EXOC3-AS1	70.01197828475897	-0.22736130527826087	0.4123404059238852	-0.55139225264339	0.5813648104275004	0.903762061057072
DSP-AS1	69.70509501540809	0.5821292588068293	0.3825498062915896	1.521708413474179	0.12808215854378255	0.5658330774849614
	69.07052484564572	-0.665241538126756	0.5609503332275088	-1.185918785891779	0.23565437358979335	0.7072252016297209
AGL	66.47664028632975	0.5536512205790222	0.5165672059032645	1.0717893320597325	0.28381466575090963	0.7458419712525365
HES7	69.41799384894664	-1.165350269592412	0.384422753066734	-3.0314289679677535	0.00243399181544956	0.06636311934221699
CRYZL2P	67.97905157767879	-0.183436268068345	0.36915812402045384	-0.496904324007729	0.619256522154638	0.9161850141060921
FBXO4	68.35113603192626	0.43362959452142624	0.35714757527758195	1.2141468248367668	0.22469166195436363	0.6940066193634302
UBE2E4P	67.70316368857725	0.04623102909727887	0.3856124666495256	0.11988987155671295	0.904570387929394	0.9838860131857803
TMEM67	66.8919768347081	0.6875904285517422	0.4533982652305832	1.516526377095988	0.12938630579839444	0.5674920860437319
LNX2	67.263421053505	0.07343390537004824	0.4147225257244217	0.17706755918737874	0.8594553232699045	0.9738070121988757
ZNF180	67.09393010233241	-0.2250858782324065	0.447207836081661	-0.5033138064050054	0.6147436610501467	0.9145745305580193
TCF7L1	69.56206597248264	0.18159344631532062	0.3810769075674703	0.4765270282959069	0.6336989563971569	0.921273215679839
LEF1	68.82465275150322	-0.1636514250333947	0.35804182382944527	-0.4570734873458547	0.6476182259956557	0.9257978718961383
LINC02980	68.60506613882495	0.5206126530352434	0.3769551358401834	1.3810997743136362	0.16724828498282351	0.6275589761661403
CLCN5	67.39009133380382	0.0016773411798729125	0.3907622750480555	0.004292484937719832	0.9965751030582491	0.9998669468370803
AP000759.1	68.84851000100292	0.2718833887348308	0.3512286832671378	0.7740922131010624	0.4388762620112785	0.8458333005861932
ZNF248	67.41182787885086	-0.08746177528027158	0.39581357161115516	-0.22096709550473295	0.8251180536896885	0.9656136271107157
SLITRK5	68.36213872943763	-1.6490327499694613	0.3583460678589991	-4.601788321054824	4.188788001804193e-06	0.00043197876775294067
LRRC40	66.50173164400168	0.19529273315753165	0.4711819461344229	0.4144741426527765	0.6785268999887432	0.9343476673921879
PTBP2	66.67671762294792	0.5914109572935106	0.4245073934064058	1.3931699812052936	0.1635683950263095	0.6205098134655522
PROM2	69.66501484241606	-0.1308807224365461	0.39976863270636454	-0.3273911751167325	0.7433720402651645	0.94693936710971
ZNF79	68.3718320839345	-0.1905097491207167	0.35037992276322333	-0.543723360683134	0.5866318544391425	0.9068251743992178
HVCN1	69.39114797527272	0.16440469813413072	0.3969315794895674	0.41418901047265194	0.6787356894077652	0.9343476673921879
EEF1AKMT1	69.5364619128287	0.2251340932051995	0.3827969653716427	0.5881292527662165	0.5564455395158097	0.8942714656065025
PAIP1P2	67.07061863539137	0.3285147215798651	0.3949845993123502	0.8317152672579993	0.4055696809591285	0.8269632520940219
LINC01929	67.57261039535551	-1.270553814297919	0.39318257472058865	-3.23146013070601	0.0012315950406569804	0.04099308406778614
SLC33A1	67.0514890319106	0.024559819280869328	0.40288046851580567	0.06096056076221974	0.9513906185621228	0.9934837475097923
TUBB2B	69.265499831881	0.0570751316911647	0.39597707644085295	0.14413746422942242	0.8853919214183934	0.979868432714258
FTH1P8	68.98447961623786	0.5383425422304481	0.4294435490889401	1.2535816252742322	0.20999411338178142	0.6788382792127476
CYP1A1	67.6899694828427	-1.3539116836372724	0.375294908608355	-3.6075940615814974	0.00030904951382206496	0.014595568871586617
DAW1	67.63072260763558	-0.3336644444751476	0.37175700149207863	-0.8975337199728766	0.36943418853985566	0.8068410340709203
MAML3	67.47470179988659	-0.02766471686927151	0.3581569462681005	-0.07724188280453709	0.9384311234927951	0.9897247234550116
MOCS2-DT	67.88976915747064	-0.38411531076981925	0.3650901118354742	-1.0521109674504652	0.2927486408611656	0.7525365588822737
CAPN1-AS1	68.53902742420263	-0.4006702800307238	0.37316598370869825	-1.0737052612584754	0.28295480256161076	0.7451726103245023
DAPK2	68.34932427474347	-0.11351277435689326	0.357031057931398	-0.317935293961749	0.7505340198463222	0.947664826609607
ARRDC4	65.70489551741086	1.2129526570168347	0.4754003104407679	2.5514342973235427	0.010728054955539072	0.16653685310175756
SCARF1	69.26262525845421	-0.11154443924579967	0.4040040575821469	-0.27609732415402566	0.7824733158441377	0.9549926983062084
TP73	68.78501837021994	-0.2971812193548791	0.38124232428062294	-0.7795074167477046	0.43568087032388725	0.844154096275284
CRACD	67.38626503748907	-0.6705284773333319	0.3704498114695655	-1.810038651857755	0.07028979341059911	0.43468317381766514
ARHGEF37	67.81613638143439	-0.36041268963348455	0.36064934949188576	-0.9993437951330436	0.31762817679084954	0.7720316621155535
RPL12P4	68.13385822032195	0.5021352482944268	0.34742071546709336	1.4453232807932193	0.14836710156617086	0.5976988431524571
