Term	fdr	es	nes
phagocytosis, engulfment (GO:0006911)	0.7931736750386046	0.30420766618199385	0.898183696185423
positive regulation of cell cycle G1/S phase transition (GO:1902808)	0.7942773725689748	0.27454504383161715	0.8957182169747042
Fc receptor mediated stimulatory signaling pathway (GO:0002431)	0.7946179164467126	0.24148217718739884	0.8959024011753286
negative regulation of striated muscle cell differentiation (GO:0051154)	0.795291931894451	0.3063845273507735	0.8959167419452994
regulation of synapse assembly (GO:0051963)	0.7954739560918891	0.30546216544454774	0.8964422665553633
positive regulation of microtubule polymerization (GO:0031116)	0.7955345272443349	0.2883632945722809	0.8961129884998129
telomere capping (GO:0016233)	0.79557191298734	-0.32261579803578194	-0.9406745674840593
regulation of response to cytokine stimulus (GO:0060759)	0.7956972183135288	0.31792522292198316	0.8966767538248077
positive regulation of cation channel activity (GO:2001259)	0.7964047726450725	-0.2893214473233177	-0.9398035485477423
regulation of transcription regulatory region DNA binding (GO:2000677)	0.8002947172616762	0.3240674364234071	0.8926538912139047
negative regulation of protein binding (GO:0032091)	0.8009694332319338	-0.24091289496089252	-0.9370173883461266
regulation of defense response to virus by host (GO:0050691)	0.8011931938271758	-0.2918331999543531	-0.9374745839355196
extracellular matrix assembly (GO:0085029)	0.8016874134096489	-0.31076633466297243	-0.9362256803102188
sphingosine metabolic process (GO:0006670)	0.8024296186465316	-0.30811867758583067	-0.93441233672565
negative regulation of cation channel activity (GO:2001258)	0.8025929712821616	0.328494290672487	0.8910011330237986
nucleotide-excision repair (GO:0006289)	0.8027399293017651	-0.21657329750836327	-0.9322949166197319
rRNA transcription (GO:0009303)	0.8029151996881032	0.31129349708443815	0.8911521810458324
protein peptidyl-prolyl isomerization (GO:0000413)	0.8030898962263905	-0.3193182591045932	-0.9336913302596278
positive regulation of JUN kinase activity (GO:0043507)	0.8032201593407247	0.3028270644002368	0.89040978818434
positive regulation of axonogenesis (GO:0050772)	0.8034189772382943	-0.2743828654231222	-0.9345754758536814
heparan sulfate proteoglycan metabolic process (GO:0030201)	0.8037035896892295	-0.34245560915994305	-0.9350479097606826
mitotic G2/M transition checkpoint (GO:0044818)	0.8038663862467512	-0.2594102451185613	-0.932372262861053
positive regulation of DNA-templated transcription, initiation (GO:2000144)	0.8038857437535863	0.30804909088359195	0.889800665392188
regulation of response to DNA damage stimulus (GO:2001020)	0.8041641768687423	-0.25403530095775506	-0.9327837698660758
phagosome maturation (GO:0090382)	0.8051273449757704	0.26992104126937644	0.8888618242472622
glycosaminoglycan catabolic process (GO:0006027)	0.8085818268812061	-0.26791934742679147	-0.9290176890801912
DNA double-strand break processing (GO:0000729)	0.8088823307399718	0.30937306047024543	0.8858665179211075
positive regulation of peptide hormone secretion (GO:0090277)	0.8090074693043222	-0.3141118343870484	-0.9294220473260134
respiratory system development (GO:0060541)	0.8093901465982303	0.2931088270615525	0.8859741727585587
vacuolar acidification (GO:0007035)	0.8094113222269376	0.31116960217276374	0.8862745239195549
sensory perception of mechanical stimulus (GO:0050954)	0.8096543352202165	0.24904571058669672	0.8864663859928973
regulation of exocytosis (GO:0017157)	0.8113665857579344	0.2583987169426369	0.8844001274383043
endothelial cell migration (GO:0043542)	0.8120553180605316	0.26400144593223135	0.8837932986075772
regulation of hydrolase activity (GO:0051336)	0.8128212949475648	0.23734354264940988	0.8830878034842907
protein polymerization (GO:0051258)	0.8129895153350153	-0.2462526741932284	-0.9268196341344322
negative regulation of T cell activation (GO:0050868)	0.8140121259372193	0.3013969323183472	0.8821201579843564
regulation of dendrite morphogenesis (GO:0048814)	0.8169516545802668	0.291269981965224	0.8796204726921206
negative regulation of secretion by cell (GO:1903531)	0.81729713906606	0.27239798679919136	0.8797987009473432
positive regulation of response to stimulus (GO:0048584)	0.8173250849941275	0.26779293596498893	0.8801238372553832
positive regulation of transcription initiation from RNA polymerase II promoter (GO:0060261)	0.8175756987634876	0.2929174421404568	0.8783408685188915
cellular amino acid catabolic process (GO:0009063)	0.8176319295611598	0.23091002747217607	0.8789564266285707
negative regulation of protein tyrosine kinase activity (GO:0061099)	0.8180720259012817	0.3171623386772494	0.8784586121163328
membrane lipid biosynthetic process (GO:0046467)	0.8188380155983104	0.25085362280695844	0.877126252618701
mononuclear cell differentiation (GO:1903131)	0.8191398171194023	0.3234666654144468	0.8772901045701564
lipid translocation (GO:0034204)	0.819693548983972	0.30040505023745157	0.8763844013529418
negative regulation of blood vessel endothelial cell migration (GO:0043537)	0.822208471168231	0.27279243481545384	0.8748591323384254
negative regulation of inflammatory response (GO:0050728)	0.8234720410766297	0.2183724142334874	0.8739705243655997
RNA 3'-end processing (GO:0031123)	0.8235068951604448	0.2344049684899338	0.8735801160895408
T cell receptor signaling pathway (GO:0050852)	0.8257891957888496	0.20825021721651735	0.8721422669834857
regulation of potassium ion transmembrane transport (GO:1901379)	0.8258595639956159	0.29626629527420206	0.8713997696753703
activation of protein kinase B activity (GO:0032148)	0.8259165171913075	-0.30081419176668134	-0.9205516677142673
positive regulation of mitochondrial fission (GO:0090141)	0.8259822278185799	-0.31698240867517685	-0.9199735000572186
negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	0.8261656010108835	0.2479225243147893	0.8716044523188142
regulation of microtubule polymerization or depolymerization (GO:0031110)	0.8268025498955861	-0.30531928334474123	-0.92076551006486
protein localization to plasma membrane (GO:0072659)	0.8291291779489393	0.21322900323328353	0.8693226753775117
peptidyl-tyrosine dephosphorylation (GO:0035335)	0.8291879761538032	0.27623454014040877	0.8690009673122403
positive regulation of protein localization to nucleus (GO:1900182)	0.8302676209977745	-0.23704151853813138	-0.9178959144193996
mitochondrial fission (GO:0000266)	0.8306453258701391	0.32030094298691536	0.8680165207997251
determination of left/right symmetry (GO:0007368)	0.8307840899292689	0.29682765405080513	0.867317112479425
regulation of neurotransmitter receptor activity (GO:0099601)	0.8310673620822251	0.2913932228140035	0.8668499111635192
regulation of protein localization (GO:0032880)	0.8314544527952519	0.24240755079717885	0.8673285648844207
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	0.8320038203910463	0.22831160978828158	0.8660495281457262
intra-Golgi vesicle-mediated transport (GO:0006891)	0.8325208756023564	0.28237676002898493	0.8654915488888679
establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197)	0.8337776564497693	0.2829542173602374	0.8643454077055372
mitotic cytokinetic process (GO:1902410)	0.833838343248956	0.31171998440408616	0.8646683149955398
positive regulation of phospholipase C activity (GO:0010863)	0.8342070171657724	-0.3238534354301192	-0.9159081617333464
inorganic anion transmembrane transport (GO:0098661)	0.8343430970758494	-0.2762715986105624	-0.9152428408074829
positive regulation of protein import into nucleus (GO:0042307)	0.8361877839748773	-0.27825107772269275	-0.9139554752637663
regulation of macrophage chemotaxis (GO:0010758)	0.8365588451907172	-0.3301873797321381	-0.9132852069499561
regulation of ruffle assembly (GO:1900027)	0.8368593073199267	0.30083046519588513	0.8624941541730571
regulation of cell-cell adhesion mediated by cadherin (GO:2000047)	0.8369588671987075	0.3120788577102247	0.862097911861098
chemical homeostasis (GO:0048878)	0.8380656987964308	-0.24979005110783747	-0.9104500981150696
regulation of rRNA processing (GO:2000232)	0.8383302224574487	0.32676616576400025	0.8610628737707376
positive regulation of innate immune response (GO:0045089)	0.8383353697711194	-0.28201243904247436	-0.9109133987345938
protein import (GO:0017038)	0.8389615171326309	-0.21621390502507817	-0.911842561396032
phosphatidic acid metabolic process (GO:0046473)	0.8393687368236596	-0.2826447269924615	-0.9110952324363953
protein transmembrane import into intracellular organelle (GO:0044743)	0.8415433000793456	-0.283370072017121	-0.9084284677107869
negative regulation of double-strand break repair (GO:2000780)	0.841985295313072	-0.26621212318664866	-0.9077133787935455
regulation of centriole replication (GO:0046599)	0.8427796830567393	0.31539727922629257	0.8583306023733891
positive regulation of actin filament bundle assembly (GO:0032233)	0.8432745184865815	0.24687914176978173	0.8577762863431434
histone acetylation (GO:0016573)	0.843382887298014	0.22375741594625365	0.8583772157574653
establishment of spindle orientation (GO:0051294)	0.8438833687935388	-0.28007315169168695	-0.9063480143870968
regulation of embryonic development (GO:0045995)	0.8441545244809656	0.28020743964051537	0.8569429622797049
acyl-CoA metabolic process (GO:0006637)	0.8460900954992567	0.2813397897984455	0.8556824617549382
epithelial cell migration (GO:0010631)	0.8465808639920912	0.2552655041994801	0.855161753188772
phosphatidic acid biosynthetic process (GO:0006654)	0.847841299639161	-0.28291045802568515	-0.9029106674375598
positive regulation of signaling (GO:0023056)	0.8483590314075536	-0.29410375292788765	-0.9022689121232045
positive regulation of filopodium assembly (GO:0051491)	0.848408317273167	-0.30093277771187665	-0.9038890751873826
calcium ion transmembrane import into cytosol (GO:0097553)	0.848643184182041	-0.32171736421240105	-0.9031777514034979
positive regulation of cell projection organization (GO:0031346)	0.8520257818255789	0.2069712237558093	0.8507460334205807
RNA interference (GO:0016246)	0.8521284789805358	0.3044140089111114	0.8521385933380086
long-chain fatty-acyl-CoA metabolic process (GO:0035336)	0.852361952879256	0.3104027950361168	0.8509568537818324
metal ion homeostasis (GO:0055065)	0.852406574946617	-0.2976532308716918	-0.9001278299045313
positive regulation of endocytosis (GO:0045807)	0.8526323011540081	0.2617760364579438	0.8515348654718369
negative regulation of catalytic activity (GO:0043086)	0.8529889337657517	-0.3163157187598761	-0.8981983577043182
cardiac conduction system development (GO:0003161)	0.8530118900729989	0.30755373302252115	0.8509965537269276
synapse organization (GO:0050808)	0.8535556814680566	-0.22611748000636106	-0.8974493305280951
heterotypic cell-cell adhesion (GO:0034113)	0.8540625918351561	0.3136977430824869	0.8482172946527546
histone ubiquitination (GO:0016574)	0.8541313036221873	0.3023969488173065	0.8489285349916665
negative regulation of viral process (GO:0048525)	0.8543690460114065	-0.22917255854079283	-0.8982078161599203
cellular response to interferon-gamma (GO:0071346)	0.8544466002258553	0.21894583067886839	0.8484186623802416
regulation of double-strand break repair via nonhomologous end joining (GO:2001032)	0.8545633521156867	0.2652720032263747	0.8491038053452155
positive regulation of peptidyl-threonine phosphorylation (GO:0010800)	0.8555680879833066	-0.28534351095064764	-0.8982721902440145
protein localization to chromosome (GO:0034502)	0.8557320789097944	-0.2737816762674141	-0.8959855492334051
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	0.8581608318679527	0.22242814291470392	0.8459044500105559
regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	0.8582975475026443	0.21541173364801675	0.8454574677079144
axoneme assembly (GO:0035082)	0.859769381911526	-0.3007549463519291	-0.893805618075989
regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	0.8606784009564185	0.1858975472764974	0.8434435839167815
regulation of cAMP-mediated signaling (GO:0043949)	0.8608359063149036	0.31182405180439	0.8437156446459754
positive regulation of intracellular protein transport (GO:0090316)	0.86124051349185	0.19621990988620097	0.8427745729547199
regulation of cell cycle G1/S phase transition (GO:1902806)	0.8614767325508819	0.2636446105396073	0.8415505954368825
lysosome localization (GO:0032418)	0.8615489611836095	0.2563472671098007	0.8411541653101313
ribosomal large subunit assembly (GO:0000027)	0.8619582502805685	0.28013129423892186	0.8416768017666345
cellular protein-containing complex assembly (GO:0034622)	0.8619895933203549	0.19401852799748848	0.8420228196709535
RNA splicing (GO:0008380)	0.8629192983048305	-0.2123979591504016	-0.8902520377463448
regulation of DNA replication (GO:0006275)	0.8631567770962505	0.23583406928897377	0.83994489241314
embryonic skeletal system development (GO:0048706)	0.8636812627704415	0.3056247788670237	0.83933007597384
negative regulation of telomere maintenance via telomere lengthening (GO:1904357)	0.8640216831688299	-0.27655220072678566	-0.8903437794620284
positive regulation of exocytosis (GO:0045921)	0.8645899978301861	-0.26084436738924177	-0.8912507578770343
regulation of cell adhesion mediated by integrin (GO:0033628)	0.8647096914410927	0.27983844673473884	0.8384619270462852
positive regulation of cellular component movement (GO:0051272)	0.8650392790389223	-0.2918592086256802	-0.8904950052723456
regulation of microtubule polymerization (GO:0031113)	0.8656196489706396	0.25679772337744083	0.8376426929840399
protein deubiquitination (GO:0016579)	0.8659867836077074	0.18252956643297147	0.8370948524752587
mitochondrial membrane organization (GO:0007006)	0.8667166158700932	-0.268532080434884	-0.8881784297837685
cellular response to cAMP (GO:0071320)	0.8668941667339077	0.27723007690666235	0.8362178519713233
positive regulation of glial cell differentiation (GO:0045687)	0.8677814077641344	0.31347281444022096	0.8353800203423157
regulation of protein dephosphorylation (GO:0035304)	0.868220311784186	0.24690151017462686	0.8347648998603048
regulation of RIG-I signaling pathway (GO:0039535)	0.8683561743745812	0.2899165747594459	0.8342802386058792
mRNA 3'-end processing (GO:0031124)	0.8700892926138124	0.2165662823788933	0.8322855672483906
protein acylation (GO:0043543)	0.8706656236018412	0.24914132691952437	0.8323729444139513
determination of bilateral symmetry (GO:0009855)	0.8711824969517181	0.29905202847786116	0.8324821044292369
positive regulation of cell cycle G2/M phase transition (GO:1902751)	0.8717402169493572	-0.28649711505753267	-0.8849269241058382
myelination (GO:0042552)	0.8721357283399512	-0.2575919080152488	-0.8852993408628325
negative regulation of G0 to G1 transition (GO:0070317)	0.8733614645197757	0.2531587710090683	0.8302064423866202
ncRNA metabolic process (GO:0034660)	0.8743771897735801	0.2657730323980261	0.8292405585699278
regulation of glucose metabolic process (GO:0010906)	0.8759753164912871	-0.2615007804120143	-0.8812831157440282
transcription initiation from RNA polymerase I promoter (GO:0006361)	0.8769804454094171	-0.2691081650366117	-0.8814667886597656
stress granule assembly (GO:0034063)	0.8774969576366003	0.2870727289979643	0.8270595342411681
alpha-amino acid catabolic process (GO:1901606)	0.8775445801974461	-0.3074183494857189	-0.881885531207973
NAD biosynthetic process (GO:0009435)	0.8775701392827238	0.3075935195885387	0.8241073586199456
JNK cascade (GO:0007254)	0.8776193815369342	-0.25647148566640476	-0.8792656074202011
regulation of transcription by RNA polymerase III (GO:0006359)	0.8780373566689367	0.27663630468702033	0.8242644111151659
gene expression (GO:0010467)	0.8783993362657475	0.1698000877681543	0.8244612836563032
inorganic cation import across plasma membrane (GO:0098659)	0.8786708170043113	-0.2554962983863043	-0.8794096106612868
ribonucleoside bisphosphate metabolic process (GO:0033875)	0.8789020713336803	0.2875345936403848	0.8254007140746531
purine nucleoside bisphosphate metabolic process (GO:0034032)	0.8789020713336803	0.2875345936403848	0.8254007140746531
negative regulation of DNA metabolic process (GO:0051053)	0.8789681211223569	0.275900349325035	0.8249504310943355
toll-like receptor signaling pathway (GO:0002224)	0.8790663513844692	0.21784343798721442	0.8244919743278363
metallo-sulfur cluster assembly (GO:0031163)	0.8797898064722892	-0.2759554723520175	-0.876502849519856
cellular response to nitrogen compound (GO:1901699)	0.8799588011551998	0.28489388328972703	0.8224454175796416
regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	0.8805908642485558	-0.2413491498068966	-0.8773938245709685
regulation of supramolecular fiber organization (GO:1902903)	0.8807396899305239	-0.3030385429526006	-0.8766822651722566
positive regulation of cell morphogenesis involved in differentiation (GO:0010770)	0.8837049485571699	0.2349184973435299	0.8187766482570892
positive regulation of viral genome replication (GO:0045070)	0.8838955059953192	0.2600945100721399	0.8190716962580435
regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903798)	0.8838962685052406	0.29898895504421436	0.819785425196428
regulation of DNA metabolic process (GO:0051052)	0.8845499735207859	0.24382106761814223	0.8191276571610587
sphingolipid biosynthetic process (GO:0030148)	0.8853691325406561	0.22653523386523455	0.8174968981241654
regulation of synaptic transmission, glutamatergic (GO:0051966)	0.8853858523813747	-0.2931566561841805	-0.8715722489534866
histone H3-K4 methylation (GO:0051568)	0.8858814551906331	-0.25371341923446433	-0.8719558945812305
positive regulation of telomere maintenance via telomerase (GO:0032212)	0.885923679728876	0.24384617831217564	0.8163676805654019
regulation of mitotic cell cycle (GO:0007346)	0.8859417265997391	0.18721264755012015	0.8167327493683202
regulation of ATP metabolic process (GO:1903578)	0.8860532996808671	-0.22610619561559914	-0.8730581533445755
regulation of cellular senescence (GO:2000772)	0.8860999436802712	-0.27689006457440457	-0.8724057454759999
adenine nucleotide transport (GO:0051503)	0.886589007313026	-0.29548808448342845	-0.8704463942834876
RNA modification (GO:0009451)	0.8889522875840066	0.21871227062557808	0.8143082383037906
regulation of phosphatase activity (GO:0010921)	0.8899508180435728	-0.2879250117101184	-0.8630291912504598
stress-activated protein kinase signaling cascade (GO:0031098)	0.8900748592746539	-0.2687871011253352	-0.8623452331041523
regulation of cell cycle G2/M phase transition (GO:1902749)	0.8906339062119566	-0.21384387538681462	-0.8633430822127143
regulation of cholesterol efflux (GO:0010874)	0.8912411729110361	0.27433196883794353	0.8125734140451142
negative regulation of RNA metabolic process (GO:0051253)	0.8914446443100863	-0.30224334882444126	-0.8641532582373834
cellular response to retinoic acid (GO:0071300)	0.8914692092237304	-0.27718790630807266	-0.8658329609572886
positive regulation of cholesterol efflux (GO:0010875)	0.8915995631468349	-0.32016826280987687	-0.8635166927366406
regulation of generation of precursor metabolites and energy (GO:0043467)	0.8922866286242792	-0.2386504162001596	-0.864895772255836
positive regulation of catabolic process (GO:0009896)	0.8925846570928043	-0.2312912279917803	-0.8642385506838477
canonical Wnt signaling pathway (GO:0060070)	0.8926474527178221	-0.23568664765959974	-0.8659181432189152
positive regulation of ERBB signaling pathway (GO:1901186)	0.8932472542638125	-0.2784495169513697	-0.859757550566409
inner mitochondrial membrane organization (GO:0007007)	0.8933915268131764	-0.21859639121020008	-0.8590777202752764
positive regulation of dephosphorylation (GO:0035306)	0.8937635393634082	-0.2708283231551895	-0.8660542162296614
oxoacid metabolic process (GO:0043436)	0.8943276715192697	-0.2823910419793545	-0.8599188773795686
mRNA splicing, via spliceosome (GO:0000398)	0.8949754241510622	-0.1817718501164014	-0.8661649189243688
regulation of cilium assembly (GO:1902017)	0.8950312114141612	0.21112379224647432	0.809927441418327
carbohydrate homeostasis (GO:0033500)	0.8961808629053419	-0.23500714457977745	-0.8571726065784211
positive regulation of Rho protein signal transduction (GO:0035025)	0.8968804296567203	0.2875647012643883	0.8066363908449216
positive regulation of bone mineralization (GO:0030501)	0.8972254197429085	0.2667946329343478	0.8068865491879667
renal water homeostasis (GO:0003091)	0.897477599231885	-0.3225892097082349	-0.8546989450087412
sphingolipid metabolic process (GO:0006665)	0.8976757803830544	0.2010581416936793	0.8074582867104569
histone deubiquitination (GO:0016578)	0.8976846977149827	0.2945681231810346	0.8070412884826189
bone development (GO:0060348)	0.8982546399790395	0.26621309882557975	0.8075606916564958
regulation of stress-activated MAPK cascade (GO:0032872)	0.8985176336253949	-0.22827358540223253	-0.8548655813238403
positive regulation of ATPase activity (GO:0032781)	0.8989230263435953	-0.2567922688818714	-0.855299790050079
cellular macromolecule catabolic process (GO:0044265)	0.899108219306839	-0.24220287127583157	-0.8525384699674101
cellular response to virus (GO:0098586)	0.8998974548347788	-0.2491890650083953	-0.85277681008871
calcium ion transmembrane transport (GO:0070588)	0.8999849462591858	0.22261774913995883	0.8044288663225212
regulation of type I interferon production (GO:0032479)	0.9010818297547105	0.20186127805317866	0.8029674653664386
positive regulation of DNA repair (GO:0045739)	0.9013114846488124	0.23647338891376848	0.8032372612388556
receptor internalization (GO:0031623)	0.9014727585388279	0.2433630550398267	0.8023762530246079
negative regulation of gene expression, epigenetic (GO:0045814)	0.9019770178705359	0.2534471394676562	0.801186978442424
protein mannosylation (GO:0035268)	0.902215194700209	-0.29018721275348175	-0.8505261229720235
cellular response to DNA damage stimulus (GO:0006974)	0.9024172924494247	-0.17179747582036237	-0.8478736010980521
positive regulation of organelle assembly (GO:1902117)	0.9025895920815528	-0.22658075661541913	-0.8471885045415625
glycoprotein metabolic process (GO:0009100)	0.9026727545339194	0.22644033473315825	0.8012037298184841
regulation of hematopoietic progenitor cell differentiation (GO:1901532)	0.9028618645540605	-0.21894589372676054	-0.8483049252068079
regulation of neuronal synaptic plasticity (GO:0048168)	0.903246934169877	0.273830505866434	0.8000992687026195
regulation of macrophage derived foam cell differentiation (GO:0010743)	0.9041810829010966	-0.3020894153822611	-0.8483266587026261
regulation of transport (GO:0051049)	0.9044848180378235	-0.27368129221650317	-0.8456766787669237
regulation of histone H3-K4 methylation (GO:0051569)	0.9048850332843738	-0.2701860154879157	-0.8486524067231147
ATP-dependent chromatin remodeling (GO:0043044)	0.90668082331186	0.2280509847877349	0.7976135224077692
response to retinoic acid (GO:0032526)	0.9072095885103203	-0.2407806244992262	-0.8432645536545996
negative regulation of telomere maintenance via telomerase (GO:0032211)	0.9075321455533093	-0.283921041209171	-0.8437671156519
inositol phosphate-mediated signaling (GO:0048016)	0.9081752693449963	0.2959510988249826	0.7959571050565757
regulation of neuron projection development (GO:0010975)	0.9086212526825121	0.1890990909878926	0.7961105031021162
protein targeting to membrane (GO:0006612)	0.9111017518029089	0.20054458139051756	0.7937419435828461
positive regulation of telomere maintenance via telomere lengthening (GO:1904358)	0.9129575006882937	0.23396829460827256	0.7921111853989875
mitotic metaphase plate congression (GO:0007080)	0.9132808687222498	0.22599461280837363	0.7897457495951908
cellular protein metabolic process (GO:0044267)	0.9134978948776271	0.1626578430196538	0.7913516314311982
maturation of LSU-rRNA (GO:0000470)	0.9135827057728761	0.24774227096961365	0.7883614217653221
cell-substrate junction assembly (GO:0007044)	0.9136073784980067	0.25071994352891824	0.7899663901467355
histone methylation (GO:0016571)	0.9138356908932846	0.2625189693368699	0.7902908087215643
protein-DNA complex disassembly (GO:0032986)	0.914275457025805	0.28393806862138943	0.7883832177217334
positive regulation by host of viral transcription (GO:0043923)	0.9143694603720741	0.28236664507275433	0.7887256527879749
long-chain fatty acid biosynthetic process (GO:0042759)	0.9144416007970421	0.27432208449143974	0.7903681490779774
antigen receptor-mediated signaling pathway (GO:0050851)	0.9147700004490186	0.18462863790243045	0.7858120630008405
transition metal ion transport (GO:0000041)	0.9148872825142014	0.2576888340938871	0.787139640031734
positive regulation of stress-activated protein kinase signaling cascade (GO:0070304)	0.9151404644032701	0.2714663887274815	0.7860230939911856
aminoglycan catabolic process (GO:0006026)	0.9153598004584433	0.2501342770033995	0.786310314493917
regulation of neutrophil chemotaxis (GO:0090022)	0.9158647174676517	0.2764783821945823	0.7847012417240962
plasma membrane bounded cell projection morphogenesis (GO:0120039)	0.916143692257488	0.2276459990606649	0.7840960833421267
chaperone cofactor-dependent protein refolding (GO:0051085)	0.9175607541313486	-0.2600261645140086	-0.8377162185322173
regulation of cytokine production involved in inflammatory response (GO:1900015)	0.9179244981584749	0.24632825779076922	0.7824621745363153
positive regulation of double-strand break repair (GO:2000781)	0.919458565713389	0.22644315070203253	0.7805746849681179
negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176)	0.919915655758431	0.2896012505089825	0.7807289411192012
post-translational protein modification (GO:0043687)	0.9202159139276442	-0.16951060313307817	-0.8357798552504433
positive regulation of DNA recombination (GO:0045911)	0.9212531819091446	-0.2606537373654637	-0.8345952583477959
regulation of signal transduction by p53 class mediator (GO:1901796)	0.9221769815788559	0.1802130202825149	0.7783127511756492
positive regulation of osteoblast differentiation (GO:0045669)	0.9226935489633326	0.24870582401281463	0.7755217124423588
positive regulation of telomerase activity (GO:0051973)	0.9227045817708169	0.2380724646047573	0.7749868710531674
regulation of G0 to G1 transition (GO:0070316)	0.9227288261917918	0.23045563157141943	0.7744576162041036
monocarboxylic acid catabolic process (GO:0072329)	0.9229167629159826	0.2866391911604944	0.775868260232243
positive regulation of substrate adhesion-dependent cell spreading (GO:1900026)	0.9230076220170198	0.23898800265685033	0.7763008503836826
7-methylguanosine RNA capping (GO:0009452)	0.9230271295867903	-0.25341341809232293	-0.8309391347394496
7-methylguanosine mRNA capping (GO:0006370)	0.9230271295867903	-0.25341341809232293	-0.8309391347394496
Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	0.9230632080980113	0.21113093977156447	0.776750035597616
Fc-gamma receptor signaling pathway (GO:0038094)	0.9230632080980113	0.21113093977156447	0.776750035597616
regulation of small molecule metabolic process (GO:0062012)	0.9234689571836218	-0.2675370281272551	-0.8320990304748087
positive regulation of cilium assembly (GO:0045724)	0.9238823855257581	-0.29882787564889196	-0.8326248363899806
protein modification by small protein removal (GO:0070646)	0.9253751979989961	0.1693889334016065	0.7695223974229481
organonitrogen compound biosynthetic process (GO:1901566)	0.925502494815407	0.1813902652117571	0.7720072991998507
glycerophospholipid biosynthetic process (GO:0046474)	0.9260515294989367	0.1741941434714175	0.7695666504321592
regulation of cardiac muscle contraction (GO:0055117)	0.9265003379096134	0.262904081521838	0.7697486933542208
regulation of cell-cell adhesion (GO:0022407)	0.9265855631888463	0.235096284580008	0.770714941750554
stem cell differentiation (GO:0048863)	0.9266814943814636	0.24750615074058738	0.7700750600702777
establishment of epithelial cell polarity (GO:0090162)	0.9275943669036713	0.2661931401234152	0.7674288173647383
negative regulation of type I interferon-mediated signaling pathway (GO:0060339)	0.9276368359451869	-0.27669127204164284	-0.8272676546351939
nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)	0.9276496963981613	0.25939377881870546	0.7668348203091409
intraciliary transport involved in cilium assembly (GO:0035735)	0.9280075286356192	0.22035355007547366	0.7650176825906062
protein sumoylation (GO:0016925)	0.9284784707195401	-0.22534491152768188	-0.8274973216989895
RNA processing (GO:0006396)	0.9285210503804329	0.17472254425576567	0.7641083407093812
protein deacylation (GO:0035601)	0.9287051519216454	0.2645808980940413	0.7650267592153174
peroxisome organization (GO:0007031)	0.9292812615663538	0.2494349244400454	0.7651840823528832
positive regulation of viral process (GO:0048524)	0.9315450584924678	-0.2055849533903183	-0.8199559357337232
axonemal dynein complex assembly (GO:0070286)	0.9318910397798353	-0.29164401435497306	-0.8230563017681136
regulation of telomerase activity (GO:0051972)	0.932100225660812	-0.22646763499971626	-0.8188849937285366
establishment of protein localization to extracellular region (GO:0035592)	0.9322092497357825	-0.24127478689625687	-0.8208932995987249
mitochondrial transport (GO:0006839)	0.932487443983267	-0.21222687022014375	-0.8201421117370787
regulation of sodium ion transport (GO:0002028)	0.932872352045558	-0.2728916527677286	-0.8240486686248374
positive regulation of cytokine production involved in immune response (GO:0002720)	0.9330024611743606	-0.2680687395620621	-0.8231822474768219
negative regulation of DNA biosynthetic process (GO:2000279)	0.9331058723830635	-0.2549956745770815	-0.821133562365033
glycogen catabolic process (GO:0005980)	0.9338876998808232	0.27167289339114065	0.7596345573637933
cellular response to heat (GO:0034605)	0.9344017123832498	-0.2306249244762258	-0.8211840529282302
lipid homeostasis (GO:0055088)	0.9344020117501438	0.2217118427152243	0.7581977330546461
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)	0.9345605840259403	0.28255786713245373	0.7575023009816098
lamellipodium organization (GO:0097581)	0.934934897528942	0.25721735805229196	0.7555108434115293
skeletal system morphogenesis (GO:0048705)	0.9349753488166138	0.25926475885031874	0.7548582581273604
regulation of T cell differentiation (GO:0045580)	0.9350500977407349	0.25254514466254946	0.7582704784233901
morphogenesis of an epithelium (GO:0002009)	0.9352759018479347	0.2732203371852533	0.7564290551779981
natural killer cell activation (GO:0030101)	0.9352803576729244	0.28075724267054425	0.7540931552119821
anterograde axonal transport (GO:0008089)	0.9354418505822196	0.23753614263592254	0.7533800887478148
peptidyl-lysine modification (GO:0018205)	0.9354509433350882	0.18882209657568425	0.7556734246973049
negative regulation of type I interferon production (GO:0032480)	0.936872175349745	0.2193841900872736	0.7517800690455295
negative regulation of cell cycle process (GO:0010948)	0.9376900457697698	0.20507014194381495	0.7505406894688584
regulation of interleukin-8 production (GO:0032677)	0.9390296994606486	-0.20888578887545792	-0.8143505575821502
cytoplasmic translation (GO:0002181)	0.939804051931245	0.18374228873337134	0.7483351786762337
glycolipid metabolic process (GO:0006664)	0.9402961363119611	-0.22536854938385265	-0.8128242419465662
